PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name
7046_02,1,0,3263,0,44,0,0,1190,0,1906,167,1614
7046_03,1,0,3263,2,47,0,0,339,0,508,2000,4167
7054_01,1,0,359,2,58,0,0,3770,0,1,27,3749
7054_02,1,1,359,0,27,0,0,0,0,0,0,3654
7055_01,2,1,1313,2,52,0,0,0,0,303,0,3919
7063_01,0,0,1410,2,21,0,2,54,696,56,0,669
7063_02,0,0,906,2,25,0,50,0,1,5125,472,808
7064_01,0,0,920,1,31,0,0,625,0,0,0,2235
7065_01,0,1,921,2,28,0,0,0,0,0,311,4149
7066_01,0,0,1315,2,42,0,409,1005,0,454,657,1274
7066_02,0,1,2426,2,49,0,0,0,0,0,0,2394
7067_01,0,0,2427,2,3,0,0,0,0,0,0,2237
7067_02,0,1,2427,2,5,0,0,0,0,0,0,2466
7067_03,0,0,1317,2,29,0,844,0,0,27,2,2572
7070_01,1,0,44,0,57,0,0,1830,0,0,89,9
7075_01,2,0,907,2,29,0,0,0,227,66,1005,2980
7076_01,0,1,2417,2,29,0,0,0,0,0,0,3211
7081_01,1,0,146,2,21,0,0,9336,1,51,919,3438
7081_02,1,1,146,0,25,0,0,0,0,0,0,407
7100_01,1,0,45,0,26,0,0,5283,0,3,36,1998
7100_02,1,0,45,0,33,1,0,2105,24,0,5879,3769
7101_01,1,0,147,0,43,0,94,5196,602,6603,510,1612
7101_02,1,0,147,0,26,0,0,2524,3,3493,0,424
7102_01,1,1,909,2,13,0,0,0,0,0,0,44
7103_01,2,0,910,2,30,0,879,0,420,0,0,1837
7103_02,2,1,1413,0,8,0,0,0,0,0,0,1953
7107_01,0,1,2419,1,29,0,0,0,0,0,0,2084
7108_01,1,0,362,2,23,0,4,3142,0,3473,407,480
7112_01,0,0,1327,2,22,0,22,0,1367,0,0,2998
7115_01,2,1,1415,2,36,0,0,0,0,0,0,541
7122_01,0,0,1329,2,35,0,0,0,904,0,0,1054
7123_01,0,0,2691,2,26,0,699,439,5,50,1,3410
7124_01,1,1,343,2,15,0,0,0,0,0,0,1388
7124_02,1,1,343,0,18,0,0,0,0,0,0,2705
7124_03,1,0,343,2,41,0,0,2925,0,1623,0,3721
7125_01,2,1,2691,1,41,0,0,0,0,0,0,2869
7129_01,0,0,1331,2,22,0,8,796,1825,553,0,1021
7130_01,0,1,2420,0,29,0,0,0,0,303,0,1988
7130_02,0,1,2420,1,0,0,0,0,0,0,0,310
7130_03,0,0,1418,2,16,0,219,36,125,4,13,2277
7130_04,0,0,911,1,27,0,0,0,0,687,2,1558
7130_05,0,0,2420,0,13,0,0,0,0,0,0,3607
7130_06,0,0,2420,0,1,0,0,0,0,0,0,1552
7130_07,0,0,2420,2,32,0,808,0,2,0,0,2422
7131_01,0,0,1419,2,35,0,22,1240,0,1,1,991
7135_01,0,1,2433,2,40,0,0,0,0,0,0,295
7135_02,0,0,1334,0,17,0,0,0,799,2,0,3581
7135_03,0,0,1334,1,49,0,0,1473,4,37,0,1497
7135_04,0,1,2433,2,21,0,0,0,0,0,0,244
7136_01,0,1,2421,0,9,0,0,0,0,0,0,1911
7138_01,2,0,1336,2,27,0,1298,460,63,0,0,254
7139_01,1,0,344,2,59,0,0,186,0,945,2655,540
7141_01,0,0,1423,1,25,0,91,403,0,64,0,2429
7145_01,0,0,1339,2,21,0,1219,742,5,324,0,3701
7146_01,0,0,1424,2,15,0,219,0,8,1,2079,3698
7147_01,1,1,363,0,28,0,0,0,0,0,0,1732
7150_01,0,0,912,2,42,0,0,387,0,241,31,3977
7150_02,0,1,2423,2,22,0,0,0,0,0,0,1485
7153_01,0,0,1340,2,21,0,0,439,0,463,0,2063
7154_01,0,0,1427,2,48,0,376,0,24,0,483,1128
7158_01,0,0,1429,2,24,0,410,0,154,0,125,644
7163_01,1,1,345,2,47,0,0,0,0,0,0,3686
7163_02,1,1,345,0,13,0,0,0,0,0,0,1721
7163_03,1,0,345,0,32,0,0,2367,0,9891,88,3403
7164_01,0,0,2425,1,29,0,2,213,177,19,226,2508
7169_01,0,1,2435,2,35,0,0,0,0,0,0,274
7172_01,2,0,924,2,24,0,58,177,279,15,1552,464
7172_02,2,0,924,2,52,0,1350,0,0,0,19,3543
7174_01,0,0,1342,2,21,0,0,4,4,636,0,1671
7178_01,2,1,1430,2,36,0,0,0,0,0,0,160
7183_01,0,1,2691,2,19,0,0,0,0,0,0,2066
7185_01,1,1,552,2,39,0,0,0,0,0,0,353
7195_01,0,1,2438,2,59,0,0,0,0,0,0,1742
7196_01,2,1,1431,0,45,0,0,0,0,0,0,1746
7198_01,0,1,2428,1,25,0,0,439,0,0,0,3494
7201_01,2,0,1346,2,64,0,509,439,1023,0,80,958
7204_01,2,0,1347,0,24,0,114,0,0,1479,0,625
7209_01,1,0,925,2,36,0,0,0,0,0,0,2416
7209_02,1,0,925,2,26,0,0,2768,0,5,559,2036
7211_01,2,0,927,2,31,0,1415,0,271,412,0,1699
7212_01,0,0,1349,2,18,0,0,1201,0,0,0,3757
7213_01,0,1,2430,1,21,0,0,0,0,0,0,1317
7220_01,1,0,170,2,34,0,135,207,0,1471,876,4058
7222_01,0,0,1432,2,32,0,1,946,2,0,0,2996
7223_01,2,1,1353,2,19,0,0,0,0,0,0,4084
7228_01,0,1,2441,2,18,0,0,0,0,0,0,2323
7231_01,0,0,1433,2,39,0,1230,0,7,163,48,1103
7237_01,0,0,2443,0,29,0,0,0,0,0,0,1057
7239_01,0,1,2431,2,19,0,0,0,0,0,0,3959
7241_01,1,1,54,2,16,0,0,0,0,0,0,1167
7241_02,1,0,54,2,24,0,0,1455,172,7690,20,984
7243_01,0,1,2446,2,2,0,0,0,0,0,0,1440
7243_02,0,1,2446,2,10,0,0,0,0,0,0,1940
7243_03,0,1,2446,2,2,0,0,0,0,0,0,2636
7243_04,0,0,1355,0,21,0,0,0,256,979,0,862
7243_05,0,1,2446,1,5,0,0,0,0,0,0,1833
7244_01,0,1,2447,1,29,0,0,0,0,0,0,1943
7245_01,2,0,1357,2,41,0,149,1,2216,0,0,1535
7248_01,2,0,1437,0,32,0,976,0,84,22,0,1956
7248_02,2,1,1437,2,23,0,0,0,0,0,0,3908
7251_01,0,1,2432,1,23,0,0,0,0,0,0,1231
7254_01,0,0,929,2,40,0,0,0,0,292,1334,3813
7262_01,2,0,1438,2,45,0,381,1,1512,586,0,1252
7263_01,0,0,1359,2,30,0,1,0,478,4,321,2160
7264_01,0,0,1360,2,56,0,758,0,0,0,1,3324
7265_01,0,0,2691,2,13,0,0,324,138,49,133,718
7266_01,0,0,2449,2,19,0,0,0,39,449,321,1210
7266_02,0,1,2449,2,46,0,0,0,0,0,0,1196
7266_03,0,0,2449,2,0,0,0,0,0,0,0,123
7269_01,0,0,1439,1,60,0,250,0,0,355,6,2402
7269_02,0,1,2434,2,39,0,0,0,0,0,0,1362
7272_01,0,1,2436,1,20,0,0,0,0,0,311,2634
7275_01,0,0,1362,1,64,0,245,2414,0,0,13,3984
7281_01,1,0,365,2,34,0,0,1415,0,0,1238,2338
7282_01,0,1,2437,1,30,0,0,0,0,0,0,79
7286_01,2,0,554,2,62,0,933,0,0,28,0,602
7287_01,1,1,173,2,29,0,0,0,0,0,0,404
7288_01,0,0,1363,2,33,0,229,248,0,402,0,1991
7291_01,0,1,2450,2,31,0,0,0,0,0,0,2157
7293_01,0,0,916,2,51,0,0,491,0,298,0,1078
7294_01,0,0,2452,2,23,0,514,0,22,1,1,1063
7295_01,0,0,919,2,18,0,96,0,607,0,1,2746
7295_02,0,0,919,2,47,0,1095,320,1015,0,0,1323
7299_01,0,0,1364,2,58,0,0,0,806,0,15,2693
7308_01,1,1,366,2,46,0,0,0,0,0,0,1227
7312_01,2,0,555,2,44,0,106,0,2561,348,0,3197
7315_01,0,1,2439,2,19,0,0,0,0,0,0,681
7316_01,0,0,1444,1,43,0,0,726,1,23,0,4004
7317_01,0,0,1366,2,21,0,2,0,0,697,0,287
7318_01,2,0,1367,1,29,0,1061,7,312,0,11,557
7319_01,0,0,2440,1,13,0,33,28,685,27,311,3073
7319_02,0,0,2440,1,16,0,13,805,2,8,6,662
7319_03,0,0,1445,2,25,0,0,733,0,0,0,3960
7325_01,0,0,922,2,19,0,0,1,451,1100,67,3900
7329_01,1,0,923,2,29,0,0,2783,195,897,852,3681
7329_02,1,0,923,2,35,1,0,3131,0,203,719,3647
7329_03,1,0,923,0,56,0,132,4531,2,119,67,2852
7333_01,0,0,931,2,20,0,612,154,4,17,0,2014
7335_01,0,1,2442,1,38,0,0,0,0,0,0,152
7345_01,2,0,1449,2,18,0,350,0,107,0,892,1712
7348_01,2,0,1370,2,26,0,1189,0,632,0,0,1861
7348_02,2,1,1370,0,0,0,0,0,0,0,0,3028
7348_03,2,0,1370,2,2,0,0,0,0,0,0,2994
7349_01,0,0,2445,2,36,0,0,152,0,146,329,2281
7352_01,0,0,1372,1,25,0,1197,102,0,0,0,2925
7354_01,1,1,151,2,2,0,0,0,177,0,0,3391
7354_02,1,0,151,2,0,0,0,0,0,0,0,461
7354_03,1,1,151,2,18,0,0,0,0,0,311,812
7354_04,1,0,151,2,60,0,0,1959,91,2206,7229,2002
7354_05,1,1,151,1,26,0,0,0,0,0,0,2713
7354_06,1,0,151,2,36,0,0,911,0,749,1,2722
7355_01,2,0,933,2,22,0,848,0,5,445,0,926
7357_01,0,1,2455,0,21,0,0,0,0,0,0,3189
7362_01,0,0,2456,2,37,0,48,84,0,20,658,64
7363_01,0,1,2448,2,65,0,0,0,0,0,0,557
7364_01,0,0,2458,2,44,0,1,0,177,0,0,557
7368_01,1,1,2691,2,31,0,0,0,0,0,0,3064
7369_01,2,0,1450,2,31,0,953,0,20,382,556,557
7373_01,1,1,175,2,21,0,0,0,0,0,0,230
7373_02,1,1,175,2,47,0,0,0,0,0,0,3366
7375_01,0,0,935,2,19,0,0,1,757,12,18,1547
7378_01,0,0,1454,2,33,0,157,645,0,1447,1,1038
7380_01,1,0,176,2,25,0,0,0,0,0,0,2415
7380_02,1,1,176,2,16,0,0,0,0,0,0,4130
7380_03,1,0,176,2,44,0,334,80,0,1019,1966,3684
7380_04,1,0,176,2,9,0,0,0,0,0,0,1387
7381_01,0,1,2451,1,15,0,0,0,0,0,0,1134
7382_01,0,1,2459,1,34,0,0,0,0,0,0,512
7383_01,0,1,2453,0,24,0,0,0,0,0,0,647
7383_02,0,0,1455,2,39,0,350,134,0,0,319,1469
7384_01,0,0,937,2,27,0,837,0,0,36,0,3954
7386_01,0,1,2454,2,34,0,0,0,0,0,0,3927
7389_01,2,1,1457,2,24,0,0,0,0,0,0,1015
7397_01,1,0,153,2,43,0,0,0,0,0,0,2941
7400_01,0,0,1459,1,41,0,366,0,0,17,331,746
7404_01,0,1,2462,2,26,0,0,0,0,0,0,3800
7407_01,2,0,926,2,27,0,213,1083,1,0,1,2785
7409_01,0,0,2691,2,39,0,791,0,0,94,0,1201
7409_02,0,0,1373,2,34,0,0,14,775,14,0,3232
7412_01,1,1,371,0,33,0,0,0,0,0,0,857
7413_01,0,1,2457,2,16,0,0,0,0,0,0,1466
7413_02,0,1,2457,2,6,0,0,0,0,0,0,2906
7414_01,2,0,551,0,13,0,78,1,16,5,1868,1536
7415_01,0,0,2465,2,50,0,14,0,3,483,0,2286
7417_01,0,0,1374,2,24,0,31,0,232,232,1026,267
7417_02,0,0,2466,2,18,0,1551,228,0,303,0,678
7420_01,0,0,1460,2,24,0,651,0,0,38,0,2985
7421_01,0,1,2460,1,16,0,0,0,0,0,0,2468
7421_02,0,0,1461,1,22,0,0,796,0,0,0,2275
7423_01,2,0,1462,2,13,0,1087,36,19,6,0,748
7423_02,2,1,1462,0,29,0,0,0,0,0,0,2367
7424_01,0,0,2461,2,30,0,0,0,61,566,0,2243
7426_01,1,1,372,2,25,0,0,0,0,0,0,449
7426_02,1,1,372,2,23,0,0,0,0,303,0,2707
7426_03,1,1,372,0,28,0,0,0,0,0,0,325
7433_01,0,1,2464,1,37,0,0,0,0,303,0,903
7434_01,0,0,928,2,21,0,0,0,3,0,1617,775
7439_01,1,0,177,2,54,0,0,384,0,37,1721,234
7439_02,1,1,177,0,21,0,0,0,0,0,0,4162
7440_01,0,0,2691,2,36,0,698,63,1,1,135,1989
7441_01,1,1,155,2,21,0,0,0,0,0,0,3058
7443_01,0,1,2467,1,21,0,0,0,0,0,0,562
7451_01,0,0,1464,2,23,0,49,2110,8,0,568,1077
7454_01,0,0,2469,1,40,0,7,0,83,230,220,147
7463_01,0,0,2691,2,18,0,0,0,0,0,677,3754
7465_01,0,0,938,2,25,0,61,0,701,75,68,23
7466_01,2,0,1377,2,24,0,1289,0,0,0,0,2644
7467_01,1,0,930,2,37,0,0,203,0,603,629,384
7468_01,1,0,940,2,25,0,13,439,0,1,132,373
7469_01,0,0,2691,2,24,0,433,110,209,23,0,918
7470_01,0,1,2473,2,3,0,0,0,0,0,0,3170
7471_01,0,1,2468,2,2,0,0,0,0,0,0,557
7471_02,0,0,2468,2,22,0,0,270,0,0,486,151
7473_01,0,0,1379,2,24,0,0,2,0,1,733,2194
7473_02,0,0,1379,0,17,0,190,0,519,182,4,3881
7474_01,0,1,2474,2,53,0,0,0,0,0,0,1197
7476_01,0,0,1380,2,23,0,11,1017,0,0,1,2307
7480_01,0,0,1382,0,29,0,84,439,28,496,0,89
7482_01,2,1,1466,2,21,0,0,0,0,0,0,2956
7482_02,0,0,1466,2,22,0,0,0,976,1713,0,711
7489_01,0,0,2470,2,2,0,0,0,0,303,0,536
7489_02,0,0,1467,2,29,0,606,23,3,16,154,4076
7489_03,0,0,2470,2,20,0,0,0,0,0,311,2309
7491_01,0,1,2471,2,14,0,0,0,0,0,0,577
7493_01,0,0,1468,1,26,0,0,742,0,0,1,3845
7497_01,0,1,2476,2,23,0,0,0,0,0,0,563
7511_01,0,0,2472,2,21,0,331,3485,1110,598,311,1572
7516_01,0,0,1474,2,20,0,0,709,0,6,1,3914
7519_01,0,0,1476,2,19,0,1651,0,0,0,1120,2265
7526_01,1,1,553,2,29,0,0,0,0,0,0,326
7528_01,0,1,2479,2,58,0,0,0,0,0,0,1905
7528_02,0,1,2479,0,13,0,0,0,0,303,0,619
7528_03,0,0,1386,2,32,0,482,0,0,321,0,3578
7528_04,0,1,2479,0,23,0,0,0,0,0,0,1273
7530_01,1,1,180,0,38,0,0,0,0,0,0,478
7530_02,1,0,180,0,47,0,0,3361,0,1344,3228,1608
7530_03,1,0,180,2,38,0,0,1222,0,734,3153,2772
7530_04,1,0,180,0,47,0,0,744,0,8911,1165,3095
7532_01,0,1,2482,0,20,0,0,0,0,0,0,670
7537_01,0,1,2483,0,32,0,0,0,0,0,0,1661
7539_01,1,1,352,2,42,0,0,0,0,0,0,3709
7539_02,1,0,352,2,34,0,0,4402,9,788,79,4054
7540_01,0,0,1479,2,60,0,0,30,173,572,0,2166
7541_01,2,1,1389,2,30,0,0,0,0,0,0,471
7541_02,0,1,1389,2,11,0,0,0,0,0,0,3117
7541_03,2,1,942,2,45,0,0,0,0,0,0,3030
7546_01,1,1,353,0,39,1,0,0,177,0,0,3435
7547_01,0,0,1481,2,19,0,0,1379,0,70,0,2386
7548_01,0,0,1483,2,18,0,20,0,572,254,452,2109
7551_01,0,0,1392,1,34,0,0,0,1349,1,0,1985
7554_01,0,1,2485,2,29,0,0,0,0,0,0,3408
7555_01,0,0,932,0,30,0,1487,306,478,65,1,1687
7556_01,1,1,376,2,48,0,0,0,0,0,0,1263
7556_02,0,1,376,0,38,0,0,0,0,0,0,865
7556_03,1,0,2691,2,33,0,0,673,0,0,783,805
7556_04,1,1,376,0,47,0,0,0,0,0,0,3483
7557_01,2,0,1484,2,29,0,1118,0,606,50,0,3343
7557_02,2,1,1484,2,8,0,0,0,0,0,0,2039
7557_03,2,1,1484,2,47,0,0,0,0,0,0,343
7558_01,2,0,934,2,26,1,1141,315,652,0,0,3622
7558_02,2,1,1485,0,13,0,0,0,0,0,0,3551
7562_01,0,0,1394,2,18,0,0,439,0,645,4,557
7564_01,2,0,1395,2,27,0,1382,0,0,0,62,3594
7566_01,1,0,559,2,27,0,0,1822,0,97,1165,1798
7570_01,1,0,157,2,30,0,0,0,0,0,0,422
7570_02,1,0,157,2,25,0,2044,10302,0,4,4009,2337
7571_01,2,0,561,2,26,0,1022,0,140,20,0,3092
7575_01,0,0,1397,2,20,0,718,0,0,0,43,2349
7581_01,1,0,943,2,52,0,0,3453,2228,7,2342,1250
7582_01,0,1,2475,2,3,0,0,0,0,0,0,1621
7582_02,0,0,2475,2,6,0,0,0,0,0,0,658
7582_03,0,0,2475,2,0,0,0,0,0,0,0,1606
7582_04,0,0,1487,2,22,0,0,545,0,145,0,2914
7582_05,0,1,2475,2,1,0,0,0,0,0,0,2010
7587_01,0,0,1489,2,44,0,0,729,0,0,0,1459
7589_01,0,1,2478,1,18,0,0,0,0,0,0,3514
7590_01,0,0,1399,2,20,0,0,7,1393,11,0,2929
7591_01,0,0,936,2,29,0,150,1459,0,0,0,2236
7591_02,0,0,1490,2,28,0,71,296,323,2,0,1754
7593_01,1,1,48,0,39,0,0,0,0,0,0,180
7597_01,0,1,2480,2,11,0,0,0,0,0,0,4095
7597_02,0,1,2480,1,2,0,0,0,0,0,0,557
7597_03,0,0,1491,2,15,0,0,230,0,214,1106,1942
7597_04,0,1,2480,2,32,0,0,0,0,0,0,1484
7597_05,0,0,1491,1,15,0,1660,0,1245,0,0,2523
7597_06,0,0,2480,2,1,0,0,0,0,0,0,1052
7597_07,0,0,1491,2,20,0,0,6,259,367,713,3801
7600_01,1,1,55,0,25,0,0,0,0,0,0,2725
7600_02,1,0,55,2,32,1,0,1111,177,1439,221,1701
7602_01,1,1,944,0,32,0,0,0,0,0,0,739
7603_01,0,0,1492,2,18,0,0,1381,0,0,3,613
7607_01,0,0,1494,2,49,0,0,583,225,69,305,1925
7610_01,0,0,2487,0,2,0,0,0,0,0,0,1088
7610_02,0,0,1401,2,13,0,117,679,0,0,25,2162
7611_01,2,0,1496,2,28,0,1626,0,0,208,91,489
7611_02,2,0,1496,1,56,0,90,0,82,0,519,1763
7612_01,0,0,1403,2,27,0,0,0,8,1227,13,2029
7612_02,0,1,2488,2,34,0,0,0,0,0,0,3305
7613_01,1,1,158,2,28,0,0,0,0,0,0,3731
7615_01,0,0,2481,2,31,0,0,0,114,4,901,3199
7617_01,2,0,1498,2,24,0,85,0,177,0,311,3119
7619_01,0,1,2489,2,8,0,0,0,0,0,0,721
7629_01,0,0,2490,2,20,0,219,399,2871,0,454,1084
7629_02,0,0,1404,1,63,0,0,1362,0,18,358,2883
7629_03,0,0,2490,0,0,0,0,0,0,0,0,694
7636_01,0,0,939,2,13,0,1118,0,93,5,393,3268
7637_01,2,0,1406,2,1,0,0,0,0,0,0,2763
7637_02,2,0,1406,2,13,0,2758,0,177,6,0,2889
7637_03,2,0,1406,2,2,0,0,0,0,0,0,3663
7638_01,0,1,2484,2,18,0,0,0,0,0,0,2276
7642_01,2,1,1500,2,30,0,0,0,0,303,0,3157
7645_01,1,1,185,0,35,0,0,0,0,0,0,395
7648_01,2,0,1501,0,28,0,0,0,1171,0,0,242
7651_01,2,1,1502,2,28,0,0,0,0,0,0,1932
7653_01,0,0,2495,2,48,0,0,0,0,909,0,735
7654_01,1,1,355,2,34,0,0,0,0,0,0,2719
7655_01,0,0,1407,2,16,0,0,1000,1,0,0,2233
7657_01,0,0,1408,1,24,0,12,158,0,0,1241,2285
7658_01,0,0,186,2,53,0,5,2572,0,0,311,1785
7659_01,0,0,1409,2,24,0,0,0,42,0,849,3293
7662_01,2,1,1505,2,32,0,219,0,0,0,0,161
7663_01,0,1,2496,0,15,0,0,0,0,0,0,4108
7664_01,0,0,2486,1,24,0,0,7,1,498,0,4060
7668_01,0,0,1507,2,35,0,13,0,682,0,311,3209
7672_01,1,0,356,2,42,0,0,4583,0,5737,3860,2645
7673_01,0,0,1508,1,18,0,122,399,1,38,27,557
7674_01,0,0,1509,2,15,0,3,0,48,0,896,2683
7675_01,2,0,1510,2,37,0,414,991,288,0,0,4132
7681_01,2,1,946,2,35,0,0,0,0,0,0,342
7685_01,0,1,2498,2,34,0,0,0,0,0,0,3259
7686_01,0,1,2501,0,21,0,0,0,0,0,0,655
7695_01,0,0,1514,2,14,0,113,0,940,3,21,1492
7701_01,2,0,1411,2,16,0,643,163,954,0,0,1281
7704_01,0,0,1412,0,23,0,0,7,1950,87,0,1971
7706_01,1,0,380,2,53,0,0,394,2646,99,113,738
7718_01,1,1,188,2,18,0,0,0,0,0,0,3688
7722_01,0,0,1516,2,16,0,195,789,92,63,0,691
7725_01,1,1,564,2,34,0,0,0,0,0,0,1320
7726_01,0,1,2492,2,13,0,0,0,0,0,0,1886
7730_01,0,0,1414,1,25,0,10,6,0,1,570,2089
7732_01,0,0,2691,2,43,0,8,0,0,780,0,3423
7733_01,2,0,1416,2,39,0,821,37,260,1,0,452
7734_01,0,0,1517,0,19,0,0,257,431,0,5,3781
7735_01,2,0,1417,2,21,0,489,15,6,777,1,3274
7737_01,0,1,2493,2,20,0,0,0,0,0,0,2657
7740_01,0,0,1519,1,16,0,0,0,672,0,0,3990
7740_02,0,0,2494,2,9,0,0,0,0,0,0,621
7745_01,0,0,1420,2,18,0,0,743,0,40,20,97
7750_01,0,0,1421,0,23,0,0,299,1,69,374,3001
7756_01,0,0,1425,2,36,0,2,2141,0,0,8,2137
7758_01,0,0,1426,2,30,0,69,0,2,653,0,770
7759_01,0,0,1428,2,46,0,11,52,666,0,0,1981
7762_01,0,0,949,2,22,0,0,0,0,0,789,3022
7765_01,0,1,2503,2,1,0,0,0,0,0,0,227
7765_02,0,1,2503,2,21,0,0,0,0,0,0,2658
7765_03,0,1,2503,2,24,0,0,0,0,0,0,3666
7766_01,0,0,2504,2,51,0,704,0,0,2,0,2159
7772_01,0,1,2497,2,26,0,0,0,0,0,0,3943
7779_01,1,0,57,0,35,0,0,3495,0,53,758,260
7781_01,0,0,2506,1,22,0,0,439,0,46,643,3591
7792_01,1,1,189,0,30,0,0,0,0,303,0,3383
7792_02,1,1,189,2,28,0,0,0,0,0,0,3146
7792_03,1,1,189,0,33,0,0,0,0,0,0,177
7792_04,1,0,189,2,56,0,3,347,4,1263,1072,2671
7792_05,1,1,189,0,32,0,0,0,0,0,0,1164
7794_01,2,0,953,2,39,0,1173,0,0,0,0,2923
7795_01,0,0,1525,2,25,0,1014,0,69,22,3,2180
7795_02,0,0,945,2,25,0,0,31,952,0,0,4040
7796_01,0,0,2500,2,34,0,51,203,0,386,242,3163
7798_01,0,0,947,2,29,0,294,76,9,0,311,2573
7798_02,0,0,1526,0,18,0,0,0,1446,0,0,2129
7799_01,0,0,2508,2,18,0,13,9,721,3,63,1369
7804_01,0,0,2691,2,23,0,502,2,52,0,2698,1338
7807_01,0,1,2502,1,21,0,0,0,0,0,0,3957
7811_01,2,1,954,2,47,0,0,0,0,0,0,3544
7814_01,0,0,1529,2,18,0,0,563,93,0,75,1553
7817_01,0,0,1434,2,43,0,0,251,0,357,363,2149
7819_01,0,1,2510,2,18,0,0,0,0,0,0,1376
7822_01,1,0,358,2,25,0,2,1297,0,303,1339,128
7823_01,0,1,2511,0,30,0,0,0,0,0,0,1975
7825_01,2,0,1530,2,21,0,110,0,166,2412,0,340
7825_02,2,0,1530,2,24,0,22,0,1968,0,0,3142
7825_03,2,0,1530,0,20,0,5,1,177,1479,0,547
7826_01,1,1,190,0,30,0,0,0,0,0,0,1394
7827_01,1,1,191,2,58,0,0,0,0,0,0,8
7836_01,0,0,1435,1,36,0,1314,0,1187,113,0,2197
7838_01,1,1,384,2,27,0,0,0,0,0,0,228
7844_01,1,0,160,2,33,1,694,2031,6,10,1606,4165
7846_01,1,0,192,2,55,0,0,2820,0,321,6946,829
7846_02,1,1,192,0,24,0,0,0,0,0,0,708
7854_01,0,0,2507,0,17,0,0,0,0,0,0,2686
7855_01,0,0,957,2,19,0,2,43,7,0,853,3518
7857_01,0,1,2509,1,25,0,0,0,0,0,0,3282
7860_01,0,0,948,2,22,0,219,0,0,0,790,2542
7862_01,0,1,2512,2,16,0,0,0,0,0,0,2734
7867_01,0,0,1532,2,36,0,100,680,1,90,0,1741
7869_01,0,0,1534,2,40,0,0,0,0,549,140,1427
7874_01,0,0,1536,2,21,0,1004,0,22,3,0,2239
7874_02,0,0,951,0,24,0,0,351,289,0,0,81
7876_01,2,0,952,2,26,0,0,0,0,0,0,1723
7880_01,1,1,50,2,30,0,0,0,0,0,0,856
7880_02,1,0,50,0,27,0,0,476,21,2,2067,3447
7887_01,0,1,2513,2,24,0,0,0,0,0,0,1964
7893_01,1,1,387,2,23,0,0,0,0,0,0,826
7893_02,1,1,387,0,55,0,0,0,0,0,0,3059
7893_03,1,1,387,0,47,0,219,0,0,0,0,2648
7893_04,1,1,387,0,31,0,0,0,0,0,0,1703
7893_05,1,1,387,2,40,0,0,0,0,0,311,2835
7896_01,0,0,1441,2,19,0,189,945,4,132,0,612
7898_01,0,0,1538,2,18,0,611,174,0,4,15,2484
7900_01,0,0,1442,0,48,0,0,1,43,0,604,2863
7906_01,0,0,2514,2,15,0,0,5,0,902,12,1372
7909_01,0,0,1443,2,47,0,0,163,0,175,379,3780
7909_02,0,0,963,2,21,0,8,0,0,0,1612,1288
7911_01,0,1,2515,2,18,0,0,0,0,0,0,1503
7912_01,0,0,955,2,20,0,1285,229,177,0,7,1775
7915_01,2,1,964,2,20,0,0,0,0,0,0,1158
7915_02,2,0,2691,2,19,0,1857,0,26,0,0,2989
7915_03,2,1,964,2,22,0,0,0,0,0,0,205
7917_01,0,1,2519,2,16,0,219,0,0,0,0,1755
7921_01,2,0,1446,2,26,0,79,66,943,0,69,2493
7921_02,2,0,965,2,27,0,881,33,94,40,0,897
7923_01,0,0,1542,0,17,0,0,0,632,0,55,1896
7925_01,0,0,1447,2,24,0,0,56,975,0,0,1309
7927_01,0,1,2521,1,55,0,0,0,0,0,0,3406
7927_02,0,1,2521,2,7,0,0,0,0,0,0,1143
7927_03,0,0,2521,2,29,0,0,0,0,0,0,3238
7928_01,0,0,2516,2,29,0,219,0,572,4,5,2667
7931_01,0,0,966,0,31,0,28,48,0,0,622,3221
7932_01,0,0,2520,2,44,0,5,0,812,17,99,3520
7933_01,2,0,1544,2,26,0,0,0,2619,0,0,3869
7934_01,2,0,1448,2,3,0,0,0,0,0,0,3245
7934_02,2,1,1448,2,21,0,0,0,0,0,0,557
7934_03,2,0,1448,0,0,0,0,0,0,0,0,557
7938_01,0,0,2522,0,40,0,3657,1107,137,27,0,833
7942_01,0,0,956,2,25,0,0,5,1,1614,0,2068
7942_02,0,0,2691,2,2,0,0,0,0,0,0,3190
7948_01,0,0,2691,2,28,0,2,0,0,754,0,1350
7951_01,1,1,162,0,14,0,0,0,0,0,0,530
7953_01,0,0,1451,2,30,0,12,0,0,1047,40,557
7956_01,0,0,2525,2,21,0,0,599,0,21,0,557
7959_01,0,0,1547,0,30,0,0,683,547,46,14,1890
7961_01,0,0,556,2,39,0,1905,0,479,0,0,3149
7963_01,0,0,1452,2,43,0,0,2,2035,46,91,1115
7963_02,0,0,1452,2,22,0,161,455,0,0,15,3206
7963_03,0,1,2523,0,18,0,219,0,0,0,0,990
7964_01,2,1,1453,2,35,0,0,0,0,0,0,4042
7965_01,0,1,2524,2,21,0,0,0,0,0,0,2080
7966_01,0,0,968,2,23,0,454,333,0,0,0,3972
7969_01,0,1,2526,0,15,0,0,0,0,0,0,1462
7971_01,1,1,194,0,37,0,0,0,0,0,0,2673
7971_02,1,0,194,0,58,0,0,674,0,3043,216,2260
7975_01,2,1,1548,2,29,0,0,0,0,0,0,3595
